bathrooms,bedrooms,price,square_feet,latitude,longitude,time,number_of_amenities
1.0,1.0,2237,696,38.9016,-77.0508,1577305273,0
1.0,0.0,1800,696,38.8571,-77.0609,1577305193,0
1.0,1.0,1755,696,41.3245,-72.9194,1577358737,7
1.0,3.0,1660,696,43.0724,-89.4003,1576322132,2
1.0,2.0,1598,696,43.2129,-77.926,1577359091,6
1.0,1.0,1355,696,32.8302,-96.7724,1568747585,12
1.0,1.0,1220,696,30.3054,-97.7497,1577359773,4
1.0,2.0,1025,696,43.0531,-87.9659,1575637721,5
1.0,1.0,978,696,35.6696,-78.6648,1568776830,4
1.0,1.0,915,696,30.3054,-97.7497,1577359801,3
1.0,1.0,800,696,30.0871,-95.4685,1577015329,7
1.0,2.0,795,696,42.0259,-93.6516,1577360163,0
1.0,1.0,719,696,35.2016,-80.8124,1577015779,6
1.0,1.0,1750,697,43.643,-72.2528,1568760228,8
1.0,1.0,1740,697,43.643,-72.2528,1568773471,8
1.0,1.0,1655,697,40.7061,-111.9048,1577358439,7
1.0,1.0,1565,697,43.0724,-89.4003,1576666486,8
1.0,1.0,1170,697,45.6558,-122.5888,1577359184,10
1.0,1.0,1155,697,30.5104,-97.9027,1577359859,0
1.0,1.0,1155,697,30.3054,-97.7497,1577359755,3
1.0,1.0,1090,697,45.6558,-122.5888,1577358680,9
1.0,1.0,945,697,35.9517,-79.071,1575637639,11
1.0,1.0,925,697,30.3054,-97.7497,1577016867,0
1.0,1.0,920,697,40.3911,-80.1989,1568777485,5
1.0,1.0,837,697,41.6675,-83.5837,1577360137,0
1.0,1.0,834,697,29.4624,-98.5253,1577358673,11
1.0,1.0,1695,698,38.4498,-122.7129,1577360493,0
1.0,1.0,1279,698,35.4751,-97.5035,1568781582,4
1.0,1.0,1259,698,35.4751,-97.5035,1568781589,4
1.0,1.0,1259,698,35.4751,-97.5035,1568781386,4
1.0,1.0,1259,698,35.4751,-97.5035,1568781503,4
1.0,1.0,1200,698,30.3054,-97.7497,1577359805,0
1.0,1.0,1084,698,39.1054,-84.5022,1568765416,4
1.0,1.0,1028,698,29.6015,-95.6306,1577358266,3
1.0,1.0,990,698,35.7238,-78.8695,1568754838,3
1.0,1.0,1190,699,30.3054,-97.7497,1577359779,3
1.0,1.0,670,699,35.2505,-97.4596,1568778625,2
1.0,1.0,3730,700,37.7599,-122.4379,1577359786,0
1.0,1.0,2800,700,34.4312,-119.7292,1577360135,0
1.0,1.0,2600,700,47.6869,-122.1896,1568775105,7
1.0,1.0,2500,700,42.3882,-83.1122,1577359445,4
1.0,2.0,2450,700,37.8726,-122.2707,1577360008,0
1.0,1.0,2450,700,33.9908,-118.4592,1568768085,2
1.0,2.0,2395,700,37.7904,-122.2151,1577360017,0
1.0,2.0,2350,700,37.7904,-122.2151,1577360017,0
1.0,2.0,2350,700,37.8726,-122.2707,1577359994,0
1.0,2.0,2350,700,37.8726,-122.2707,1577017161,0
1.0,1.0,2325,700,33.955,-118.3967,1568755678,12
1.0,2.0,2250,700,37.7904,-122.2151,1577360015,0
1.0,1.0,2100,700,37.3695,-122.0241,1577360116,0
1.0,1.0,2100,700,37.3477,-121.9849,1570653384,3
1.0,1.0,2095,700,37.7904,-122.2151,1577360018,0
1.0,1.0,2095,700,34.0372,-118.2972,1577017069,0
1.0,1.0,2034,700,34.1672,-118.2671,1568782615,3
1.0,1.0,2025,700,41.8625,-87.6825,1577359313,9
1.0,1.0,1995,700,34.0372,-118.2972,1577359463,2
1.0,1.0,1950,700,40.7227,-74.0479,1577305277,2
1.0,1.0,1925,700,38.9118,-77.0132,1577360125,0
1.0,1.0,1900,700,32.8113,-79.9947,1577360494,0
1.0,1.0,1850,700,42.4164,-71.0059,1577359220,9
1.0,1.0,1825,700,33.8412,-118.3572,1568770959,4
1.0,1.0,1807,700,41.0025,-74.0303,1568765925,1
1.0,1.0,1795,700,34.1542,-118.4447,1576667482,0
1.0,1.0,1695,700,33.8663,-118.0656,1577359873,0
1.0,1.0,1695,700,32.6197,-117.0226,1577015263,5
1.0,2.0,1689,700,40.6356,-74.2562,1568767844,1
1.0,1.0,1668,700,42.4849,-71.1568,1577358524,14
1.0,1.0,1668,700,47.6829,-122.1209,1568778908,4
1.0,1.0,1615,700,33.9299,-117.8849,1577358692,0
1.0,1.0,1600,700,40.5955,-74.6231,1577360038,0
1.0,1.0,1600,700,47.616,-122.3275,1577359986,0
1.0,1.0,1600,700,40.936,-73.7568,1577015761,0
1.5,1.0,1595,700,47.616,-122.3275,1577359993,0
1.0,3.0,1595,700,43.0724,-89.4003,1577359322,3
1.0,1.0,1570,700,44.9855,-93.3023,1577359324,2
1.0,2.0,1550,700,41.8625,-87.6825,1577015761,2
1.0,1.0,1544,700,30.3054,-97.7497,1577359690,0
1.0,1.0,1495,700,44.9405,-93.1027,1577360002,0
1.0,1.0,1479,700,30.3054,-97.7497,1577359708,3
1.0,1.0,1475,700,44.937,-93.4394,1577015713,7
1.0,1.0,1475,700,34.2605,-118.3307,1568779842,4
1.0,1.0,1475,700,47.3907,-122.2626,1568774533,0
1.0,1.0,1466,700,47.3907,-122.2626,1568774104,11
1.0,1.0,1463,700,47.3907,-122.2626,1568774558,11
1.0,1.0,1455,700,41.7066,-72.5646,1568777039,8
1.0,2.0,1450,700,41.8625,-87.6825,1577359562,8
1.0,1.0,1445,700,47.3851,-122.1882,1577358496,9
1.0,1.0,1441,700,47.3907,-122.2626,1568774054,11
1.0,1.0,1425,700,41.8625,-87.6825,1577359558,0
1.0,1.0,1399,700,47.3851,-122.1882,1577358499,10
1.0,1.0,1398,700,39.0073,-76.6827,1568779277,5
1.0,1.0,1395,700,44.9405,-93.1027,1576666269,9
1.0,2.0,1395,700,33.9136,-118.3527,1568764095,3
1.0,1.0,1350,700,47.75,-122.24,1577359865,0
1.0,1.0,1335,700,47.7921,-122.3045,1577358498,3
1.0,1.0,1320,700,47.616,-122.3275,1577359356,0
1.0,2.0,1295,700,43.1857,-70.9136,1568773886,1
1.0,1.0,1280,700,38.5587,-121.432,1577359584,1
1.0,2.0,1275,700,41.8625,-87.6825,1577360262,0
1.0,1.0,1275,700,47.8318,-122.2834,1577358500,3
1.0,1.0,1275,700,39.8344,-105.0095,1568748087,0
1.0,1.0,1270,700,41.8625,-87.6825,1577016045,0
1.0,1.0,1259,700,39.736,-104.9819,1577360536,0
1.0,1.0,1245,700,39.0744,-94.5521,1577015074,13
1.0,1.0,1235,700,39.6894,-105.1119,1577358685,11
1.0,1.0,1230,700,39.6041,-104.8594,1577014999,13
1.0,1.0,1200,700,30.3054,-97.7497,1577359648,3
1.0,1.0,1175,700,33.5178,-112.0848,1577359633,0
1.0,1.0,1150,700,45.4922,-122.8578,1577360295,0
1.0,1.0,1145,700,33.6895,-116.9659,1577358421,0
1.0,1.0,1145,700,43.0348,-71.1915,1568770883,9
1.0,1.0,1140,700,39.8163,-98.5576,1577358563,2
1.0,1.0,1131,700,30.3054,-97.7497,1577359757,1
1.0,1.0,1130,700,43.0724,-89.4003,1576322076,5
1.0,1.0,1105,700,30.3054,-97.7497,1577359836,2
1.0,1.0,1105,700,39.1679,-84.4933,1577014888,6
1.0,1.0,1095,700,29.7714,-95.4343,1577360530,0
1.0,1.0,1095,700,39.1634,-76.6165,1577015235,0
1.0,1.0,1095,700,45.4839,-122.6379,1577290565,2
1.0,1.0,1090,700,41.9725,-87.8286,1575677278,3
1.0,2.0,1080,700,39.9974,-82.9829,1575976778,1
1.0,1.0,1079,700,32.9075,-96.6339,1577358781,9
1.0,1.0,1076,700,35.9907,-78.9074,1577358401,8
1.0,1.0,1075,700,30.3054,-97.7497,1577359844,6
1.0,1.0,1065,700,39.7025,-104.9311,1568757401,1
1.0,1.0,1065,700,39.7025,-104.9311,1568757316,1
1.0,1.0,1050,700,30.3054,-97.7497,1577359525,3
1.0,1.0,1050,700,29.4624,-98.5253,1577014928,1
1.0,1.0,1050,700,41.1908,-73.1965,1576014281,1
1.0,1.0,1050,700,42.9833,-71.4574,1568771832,2
1.0,1.0,1045,700,41.8787,-87.9798,1577360021,0
1.5,1.0,1045,700,39.8163,-98.5576,1577360426,0
1.0,2.0,1040,700,47.2334,-122.5457,1577359568,0
1.0,2.0,1040,700,39.9974,-82.9829,1576666340,3
1.0,1.0,1039,700,44.8338,-93.3197,1576323442,0
1.0,1.0,1035,700,29.4624,-98.5253,1577359125,1
1.0,1.0,1030,700,30.3054,-97.7497,1577359629,3
1.0,1.0,1030,700,28.5163,-81.3644,1577014902,10
1.0,2.0,1028,700,27.7324,-82.668,1570310848,1
1.0,1.0,1025,700,32.0057,-102.1036,1577358477,5
1.0,1.0,1019,700,45.0201,-93.4623,1576666463,10
1.0,1.0,1015,700,29.4624,-98.5253,1577014954,1
1.0,1.0,1014,700,30.3054,-97.7497,1577359683,6
1.0,1.0,1013,700,33.9295,-84.4662,1568779618,4
1.0,1.0,1011,700,30.3054,-97.7497,1577359803,3
1.0,1.0,999,700,41.5927,-93.6276,1577358792,8
1.0,1.0,999,700,30.3054,-97.7497,1577359671,5
1.0,1.0,995,700,37.1892,-93.2908,1577359812,0
1.0,1.0,995,700,42.5,-83.1868,1577359366,0
1.0,1.0,995,700,39.0744,-94.5521,1577014869,8
1.0,1.0,995,700,45.4839,-122.6379,1577290521,2
1.0,1.0,985,700,29.7714,-95.4343,1577358282,11
1.0,1.0,980,700,41.7609,-72.7477,1568779662,0
1.0,2.0,975,700,32.8212,-96.7853,1576667877,0
1.0,1.0,975,700,30.3241,-81.6809,1570719426,2
1.0,1.0,965,700,42.0259,-93.6516,1577360162,0
1.0,1.0,965,700,32.0245,-81.1067,1577360025,4
1.0,1.0,965,700,44.8653,-93.4749,1577015670,0
1.0,1.0,950,700,40.0054,-75.1415,1577358813,1
1.0,1.0,950,700,30.5118,-97.6873,1577359633,3
1.0,2.0,949,700,29.7714,-95.4343,1577360491,0
1.0,1.0,940,700,36.2548,-115.5263,1568752719,3
1.0,1.0,935,700,44.9405,-93.1027,1577359898,0
1.0,1.0,930,700,33.0066,-96.8901,1569138772,10
1.0,1.0,925,700,39.1679,-84.4933,1577359119,4
1.5,1.0,925,700,39.8163,-98.5576,1577017097,0
1.0,1.0,924,700,33.8737,-84.5097,1568782263,6
1.0,1.0,905,700,30.3054,-97.7497,1577359749,3
1.0,1.0,905,700,39.7579,-75.5783,1577015560,10
1.0,1.0,904,700,30.0532,-95.2033,1577358570,11
1.0,1.0,900,700,36.1554,-115.1733,1577358393,8
1.0,1.0,900,700,39.1103,-94.702,1577015065,6
1.0,1.0,895,700,37.3961,-79.1892,1577360261,0
1.0,1.0,895,700,39.0744,-94.5521,1577015064,9
1.0,1.0,895,700,39.842,-75.0295,1568776789,1
1.0,2.0,880,700,38.8021,-104.7105,1568772048,6
1.0,2.0,875,700,42.6742,-73.7936,1575677476,1
1.0,2.0,850,700,27.4229,-80.3552,1577309932,1
1.0,1.0,850,700,39.0269,-94.6516,1577360053,0
1.0,1.0,850,700,39.0804,-108.5423,1568776133,0
1.0,1.0,849,700,28.246,-82.6899,1577015247,8
1.0,1.0,842,700,30.3054,-97.7497,1577359833,2
1.0,1.0,840,700,42.9694,-87.8732,1577359320,8
1.0,2.0,839,700,39.1679,-84.4933,1577359118,4
1.0,1.0,825,700,41.2623,-95.9625,1577359933,0
1.0,1.0,825,700,39.9591,-75.2725,1577015560,1
1.0,1.0,825,700,39.7579,-75.5783,1577015420,6
1.0,1.0,824,700,29.4624,-98.5253,1577014945,1
1.0,1.0,823,700,35.4571,-81.8035,1568781286,11
1.0,1.0,795,700,41.2562,-96.0404,1577359924,0
1.0,1.0,785,700,41.2562,-96.0404,1577359678,0
1.0,1.0,775,700,30.2771,-89.7575,1577016821,0
1.0,2.0,775,700,39.8163,-98.5576,1577360070,0
1.0,1.0,775,700,43.0988,-73.1576,1568774982,2
1.0,2.0,775,700,32.6857,-96.6013,1568765060,4
1.0,1.0,770,700,40.3911,-80.1989,1568777506,3
1.0,2.0,750,700,42.0332,-97.4236,1577359861,0
1.0,1.0,750,700,29.997,-90.1777,1576667870,0
1.0,1.0,750,700,41.9218,-73.067,1568778870,3
1.0,1.0,745,700,41.2562,-96.0404,1577359856,0
1.0,2.0,730,700,42.7199,-84.5731,1577015409,4
1.0,2.0,725,700,36.116,-95.9281,1577359173,0
1.0,1.0,725,700,30.4415,-91.1012,1577360236,0
1.0,2.0,725,700,42.0259,-93.6516,1577015643,0
1.0,1.0,722,700,35.6982,-97.4325,1568777580,1
1.0,1.0,718,700,41.1378,-95.9392,1577358738,9
1.0,1.0,715,700,39.0744,-94.5521,1577015065,3
1.0,1.0,705,700,40.3306,-79.8062,1568779204,9
1.0,2.0,700,700,36.2801,-95.8481,1577359173,0
1.0,1.0,700,700,38.9259,-94.6916,1577015088,6
2.0,2.0,695,700,42.9497,-85.6417,1577359389,1
1.0,1.0,692,700,38.9259,-94.6916,1577015055,8
1.0,1.0,690,700,42.0259,-93.6516,1577360161,0
1.0,1.0,680,700,40.5215,-79.9488,1568778733,3
1.0,1.0,675,700,41.2562,-96.0404,1577360280,0
1.0,1.0,665,700,41.2562,-96.0404,1577359579,0
1.0,1.0,655,700,40.2996,-79.819,1568779309,9
1.0,1.0,630,700,30.6732,-88.1443,1577359007,8
1.0,1.0,600,700,30.0718,-94.1543,1577359003,8
1.0,1.0,600,700,38.7462,-90.2116,1570570166,3
1.0,1.0,595,700,38.6274,-90.304,1577358814,8
1.0,1.0,595,700,35.5119,-97.5026,1568781661,2
1.0,1.0,459,700,36.116,-95.9281,1577359574,0
1.0,2.0,450,700,44.0407,-84.8054,1577359458,3
1.0,1.0,2000,701,37.7547,-121.9529,1577358542,12
1.0,0.0,1680,701,38.8571,-77.0609,1577305256,0
1.0,1.0,1622,701,28.0076,-82.4792,1577358491,11
1.0,1.0,1495,701,47.7637,-122.118,1568781053,13
1.0,1.0,1335,701,44.9545,-123.0072,1577358428,0
1.0,1.0,1165,701,32.9314,-97.0956,1568780558,4
1.0,1.0,1054,701,32.7407,-97.3394,1577359309,0
1.0,1.0,960,701,40.4448,-79.9725,1575976776,2
1.0,1.0,914,701,35.7876,-78.781,1568759158,13
1.0,1.0,900,701,32.2264,-110.9438,1577358746,1
1.0,1.0,687,701,42.8181,-84.4593,1577359484,4
1.0,1.0,675,701,32.5214,-94.8002,1568767917,12
1.0,1.0,640,701,32.5214,-94.8002,1568767967,12
1.0,1.0,1620,702,33.8323,-117.9079,1577015726,0
1.0,1.0,1455,702,32.8212,-96.7853,1577359617,0
1.0,1.0,1255,702,39.5525,-104.8721,1577015003,12
1.0,1.0,1122,702,32.8212,-96.7853,1576445847,4
1.0,1.0,999,702,30.5118,-97.6873,1577359657,0
1.0,1.0,950,702,37.1892,-93.2908,1577359028,9
1.0,1.0,949,702,30.3054,-97.7497,1577359809,3
1.0,1.0,945,702,41.094,-85.128,1577358624,4
1.0,1.0,860,702,33.5944,-112.1837,1577359707,0
1.0,1.0,848,702,29.7714,-95.4343,1577358288,4
1.0,2.0,625,702,40.8381,-81.3937,1568760025,2
1.0,1.0,600,702,42.0259,-93.6516,1577358763,4
1.0,1.0,3503,703,42.328,-71.071,1577015395,5
1.0,1.0,1581,703,30.3054,-97.7497,1577359749,3
1.0,2.0,1460,703,41.7566,-72.689,1577359098,8
1.0,1.0,1175,703,43.6046,-116.2475,1577359133,12
1.0,1.0,1024,703,42.7445,-83.4085,1577359008,12
1.0,1.0,1000,703,35.2016,-80.8124,1576666835,0
1.0,1.0,990,703,32.7767,-97.0816,1568771749,4
1.0,1.0,965,703,32.7767,-97.0816,1568771838,4
1.0,1.0,830,703,29.4624,-98.5253,1577014957,1
1.0,1.0,825,703,48.2469,-101.3017,1577359858,0
1.0,1.0,3608,704,37.7599,-122.4379,1577359637,0
1.0,2.0,2795,704,33.624,-117.8956,1577360032,0
1.0,1.0,1806,704,30.3054,-97.7497,1577359686,6
1.0,1.0,1406,704,39.9156,-105.0876,1577358607,9
1.0,1.0,1209,704,47.9338,-122.2052,1577359243,8
1.0,1.0,1099,704,30.3054,-97.7497,1577359745,4
1.0,1.0,1000,704,43.0724,-89.4003,1577015760,2
1.0,1.0,819,704,32.6924,-97.1324,1568774319,6
1.0,1.0,729,704,37.9906,-87.5563,1577358928,8
1.0,1.0,645,704,37.6836,-97.3369,1577360011,0
1.0,2.0,595,704,47.9299,-97.0173,1577359997,0
1.0,1.0,2495,705,34.0998,-118.3265,1568751602,2
1.0,1.0,2350,705,42.3895,-71.1039,1577358887,6
1.0,1.0,1842,705,41.0025,-74.0303,1577358770,2
1.0,2.0,1811,705,40.6999,-74.3233,1568771805,6
1.0,1.0,1750,705,47.6767,-122.0799,1577359103,11
1.0,0.0,1720,705,38.8571,-77.0609,1577305193,0
1.0,2.0,1666,705,40.6999,-74.3233,1568771813,6
1.0,1.0,1656,705,36.137,-86.783,1577359787,0
2.0,1.0,1355,705,39.2946,-76.6235,1568782568,3
1.0,1.0,1150,705,39.266,-76.8455,1568773170,5
1.0,1.0,1000,705,30.3054,-97.7497,1577359709,1
1.0,1.0,935,705,39.96,-85.9837,1577358653,0
1.0,1.0,885,705,29.7714,-95.4343,1577358254,2
1.0,1.0,872,705,29.4624,-98.5253,1577014944,1
1.0,1.0,779,705,38.0172,-84.4931,1577358627,12
1.0,1.0,718,705,29.7714,-95.4343,1577358273,1
1.0,1.0,2140,706,30.2676,-97.7544,1577358649,1
1.0,1.0,1620,706,40.4678,-79.9134,1568782045,2
1.0,1.0,1211,706,36.137,-86.783,1577358649,12
1.0,1.0,1048,706,34.025,-84.3128,1568781275,5
1.0,1.0,991,706,34.025,-84.3128,1568781251,5
1.0,1.0,973,706,29.7398,-98.1021,1577014966,1
1.0,1.0,935,706,29.5824,-98.2918,1577359182,1
1.0,1.0,679,706,40.4738,-86.1409,1577358755,13
1.0,1.0,2950,707,37.7904,-122.2151,1577359542,0
1.0,1.0,2050,707,33.7435,-118.2794,1568774127,3
1.0,1.0,1995,707,33.8056,-118.1696,1577360490,0
1.0,1.0,1365,707,43.0724,-89.4003,1577015508,9
1.0,1.0,1130,707,44.9231,-123.0143,1577017155,0
1.0,1.0,999,707,35.7488,-78.6369,1568771808,3
1.0,1.0,875,707,29.4624,-98.5253,1577360063,0
1.0,1.0,831,707,35.471,-97.5299,1577359101,0
1.0,1.0,570,707,41.815,-89.7165,1576667680,0
1.0,1.0,1570,708,34.1251,-117.5758,1577358511,11
1.0,1.0,1465,708,33.9264,-117.2346,1577358508,3
1.0,1.0,1370,708,43.0336,-87.9094,1577360049,0
1.0,1.0,1334,708,39.5197,-119.8342,1577358625,1
1.0,1.0,1295,708,33.5178,-112.0848,1577358417,1
1.0,1.0,1199,708,30.3054,-97.7497,1577359797,0
1.0,1.0,1186,708,30.3054,-97.7497,1577359608,5
1.0,1.0,1152,708,35.4694,-97.5069,1577358640,0
1.0,1.0,1120,708,42.5859,-87.8552,1577358994,10
1.0,2.0,1030,708,43.0724,-89.4003,1576322077,1
1.0,1.0,995,708,41.6828,-93.7077,1577359128,9
1.0,1.0,976,708,39.2669,-84.2921,1577358669,4
1.0,1.0,958,708,29.7714,-95.4343,1577358271,2
1.0,1.0,938,708,29.7714,-95.4343,1577358253,1
1.0,1.0,810,708,42.0259,-93.6516,1577360062,0
1.0,1.0,810,708,42.0259,-93.6516,1577017155,0
1.0,1.0,1840,709,41.2318,-73.0586,1577359972,5
1.0,1.0,1795,709,40.7647,-74.2119,1568763654,12
1.0,1.0,1565,709,38.6487,-77.3152,1577358567,2
1.0,1.0,1269,709,28.5163,-81.3644,1577358299,5
1.0,1.0,1174,709,28.5163,-81.3644,1577358670,4
1.0,1.0,1090,709,30.3054,-97.7497,1577359893,1
1.0,1.0,900,709,29.8831,-97.945,1577359191,1
1.0,1.0,870,709,42.0259,-93.6516,1577016818,0
1.0,1.0,825,709,42.0259,-93.6516,1576667765,0
1.0,1.0,825,709,42.0259,-93.6516,1576667505,0
1.0,1.0,676,709,42.5326,-90.6985,1577359312,5
1.0,1.0,3005,710,40.722,-74.0644,1568779552,7
1.0,2.0,2092,710,47.5632,-122.2265,1568777390,9
1.0,1.0,1975,710,47.616,-122.3275,1577360068,0
1.0,1.0,1795,710,41.2318,-73.0586,1577359971,5
1.0,2.0,1790,710,38.9645,-76.9637,1568756039,5
1.0,1.0,1487,710,47.7637,-122.118,1568781086,2
1.0,1.0,1427,710,47.7637,-122.118,1568781036,13
1.0,1.0,1375,710,47.3071,-122.3404,1577358503,1
1.0,1.0,1350,710,43.0834,-87.8861,1577359320,9
1.0,1.0,1205,710,39.7333,-104.914,1568747108,1
1.0,1.0,1010,710,38.8562,-104.772,1577358734,4
1.0,1.0,846,710,37.5173,-77.5044,1568744685,6
1.0,1.0,832,710,33.9373,-84.2004,1568780456,11
1.0,1.0,805,710,32.2264,-110.9438,1577358746,13
1.0,1.0,760,710,41.6251,-93.7375,1577359088,7
1.0,1.0,668,710,44.1643,-94.0102,1577358818,7
1.0,3.0,615,710,37.1892,-93.2908,1577358625,11
1.0,1.0,555,710,40.4032,-79.8382,1568778723,6
1.0,1.0,1865,711,33.5137,-86.7893,1577359791,0
1.0,1.0,1420,711,29.7714,-95.4343,1577358252,4
1.0,1.0,1390,711,33.7848,-84.3922,1577358531,8
1.0,1.0,1090,711,30.3054,-97.7497,1577359779,3
1.0,1.0,959,711,41.2205,-112.0172,1577359360,0
1.0,1.0,800,711,31.2859,-94.808,1568770687,1
1.0,1.0,1849,712,45.5091,-122.6449,1577360278,0
1.0,1.0,1772,712,47.5311,-122.0679,1568772023,4
2.0,2.0,1600,712,33.7696,-118.1926,1568775584,3
1.0,1.0,1375,712,30.3054,-97.7497,1577359720,0
1.0,1.0,1155,712,35.6643,-105.9701,1577358450,10
1.0,1.0,1155,712,39.698,-105.1559,1568751125,6
1.0,1.0,1120,712,40.4146,-104.7321,1577358605,3
1.0,1.0,1075,712,38.2009,-85.6999,1577017107,0
1.0,1.0,1049,712,43.0042,-88.0184,1577358718,10
1.0,1.0,985,712,30.4433,-97.6282,1577359753,3
1.0,1.0,2669,713,34.0451,-118.2414,1568744007,3
1.0,1.0,2388,713,36.137,-86.783,1577359787,0
1.0,2.0,1525,713,39.736,-104.9819,1575978218,0
1.0,1.0,1495,713,39.2144,-76.8797,1568773722,5
1.0,1.0,1350,713,30.3054,-97.7497,1577359526,4
1.0,2.0,1015,713,39.1478,-94.5689,1577359197,8
1.0,1.0,975,713,29.8831,-97.945,1577015014,4
1.0,1.0,779,713,36.1193,-78.6893,1568759685,0
1.0,1.0,3000,714,42.3882,-83.1122,1577359458,4
1.0,1.0,2105,714,38.8738,-77.1055,1577358555,7
1.0,1.0,1635,714,33.8813,-117.9263,1577358767,0
1.0,1.0,1620,714,33.8323,-117.9079,1577359275,0
1.0,1.0,1575,714,30.3054,-97.7497,1577359670,6
1.0,1.0,899,714,38.7918,-104.8265,1568769527,6
1.0,1.0,849,714,29.7714,-95.4343,1577358248,5
1.0,1.0,809,714,36.0913,-79.2861,1568750653,2
1.0,1.0,2098,715,39.0521,-77.119,1568761778,1
1.0,1.0,1970,715,47.5481,-122.0471,1577358499,8
1.0,1.0,1775,715,41.8729,-70.6414,1577358597,8
1.0,1.0,1762,715,39.0017,-77.0353,1568770414,3
1.0,1.0,1690,715,43.0791,-73.7766,1577360447,0
1.0,1.0,1420,715,33.5178,-112.0848,1577358412,2
1.0,1.0,1195,715,40.5734,-111.8511,1577358636,11
1.0,1.0,1105,715,41.5509,-72.6637,1577359098,9
1.0,1.0,1000,715,38.6274,-90.304,1577360281,0
1.0,1.0,990,715,33.4146,-111.766,1577358416,4
1.0,1.0,979,715,44.8823,-93.0441,1577017037,0
1.0,1.0,895,715,29.8831,-97.945,1577015014,1
1.0,1.0,849,715,29.4624,-98.5253,1577014955,0
1.0,1.0,835,715,34.0007,-84.4665,1568778332,7
1.0,1.0,815,715,34.0007,-84.4665,1568778602,7
1.0,1.0,815,715,34.0007,-84.4665,1568778455,7
1.0,1.0,804,715,33.8335,-112.1292,1577226964,4
1.0,1.0,665,715,29.7714,-95.4343,1577358805,8
1.0,1.0,650,715,29.7714,-95.4343,1577358804,9
1.0,1.0,1515,716,33.6884,-117.1904,1577360355,0
1.0,1.0,1099,716,43.1689,-77.6289,1577358879,9
1.0,1.0,1019,716,34.0007,-84.4665,1568778274,3
1.0,1.0,995,716,35.6259,-78.8364,1568762798,8
1.0,2.0,895,716,38.9163,-94.3719,1577015088,0
1.0,1.0,824,716,42.9644,-87.9868,1577358715,5
1.0,1.0,783,716,37.1892,-93.2908,1577359027,10
1.0,1.0,760,716,32.8255,-97.1039,1568779803,10
1.0,1.0,2300,717,40.9392,-73.8727,1577015933,4
1.0,1.0,2210,717,33.7834,-118.1506,1568776120,7
1.0,1.0,1350,717,35.9707,-79.0428,1568757875,1
1.0,1.0,1265,717,38.7555,-76.9825,1568752789,9
1.0,1.0,1200,717,38.7555,-76.9825,1568752745,10
1.0,1.0,1022,717,30.3054,-97.7497,1577360532,0
1.0,1.0,1018,717,33.1993,-97.1268,1577016861,4
1.0,1.0,930,717,45.6208,-94.2092,1577358993,6
1.0,1.0,791,717,38.5855,-90.5365,1577358295,11
1.0,1.0,605,717,37.034,-88.6479,1577359886,0
1.0,2.0,1705,718,30.3054,-97.7497,1577359746,0
1.0,2.0,1300,718,25.6065,-80.3458,1570656415,1
1.0,1.0,1269,718,39.5816,-105.0387,1577359189,11
1.0,1.0,1119,718,37.4774,-77.6585,1576445759,3
1.0,1.0,1065,718,32.6924,-97.1324,1568774334,10
1.0,2.0,895,718,32.7025,-97.1196,1577015616,3
1.0,1.0,880,718,27.9993,-82.1246,1577359917,0
1.0,1.0,859,718,40.6149,-111.8816,1577359355,4
1.0,1.0,805,718,36.5311,-82.5209,1577360217,0
1.0,1.0,675,718,29.7714,-95.4343,1577358806,7
1.0,1.0,670,718,29.7714,-95.4343,1577015338,10
1.0,1.0,2190,719,47.6869,-122.1896,1568775176,3
1.0,1.0,1795,719,47.6097,-122.044,1577015300,6
1.0,1.0,1693,719,47.5481,-122.0471,1577015280,8
1.0,1.0,1499,719,38.9986,-76.9273,1568752073,6
1.0,1.0,1319,719,32.9239,-96.8765,1577015567,8
1.0,1.0,1279,719,32.9239,-96.8765,1577359298,8
1.0,1.0,1229,719,34.0341,-84.5061,1568779206,6
1.0,1.0,1094,719,34.0341,-84.5061,1568779101,6
1.0,1.0,1079,719,34.0341,-84.5061,1568779138,6
1.0,1.0,1064,719,29.7398,-98.1021,1577014967,0
1.0,1.0,1025,719,29.4624,-98.5253,1577359469,5
1.0,2.0,969,719,30.5118,-97.6873,1577359891,0
1.0,1.0,883,719,41.1378,-95.9392,1577358739,0
1.0,1.0,810,719,39.8603,-85.9993,1577358653,0
1.0,1.0,635,719,34.7754,-84.9497,1577016700,0
1.0,1.0,3389,720,42.3739,-71.1155,1568752948,3
1.0,2.0,3200,720,37.7599,-122.4379,1577359416,1
1.0,2.0,2775,720,38.9118,-77.0132,1577358317,10
1.0,1.0,2727,720,42.3739,-71.1155,1577358393,9
1.0,1.0,2315,720,42.4816,-71.096,1568756290,0
1.0,1.0,2165,720,34.1375,-118.1656,1568781539,4
1.0,1.0,2100,720,44.9855,-93.3023,1576666262,8
1.0,1.0,1995,720,47.6302,-122.0537,1568781410,0
1.0,1.0,1990,720,40.7925,-74.0215,1577015432,7
1.0,1.0,1885,720,40.7623,-74.1232,1568747713,1
1.0,1.0,1832,720,40.7372,-74.3287,1568752955,2
1.0,1.0,1795,720,37.9682,-122.0091,1577359209,7
1.0,1.0,1795,720,38.9118,-77.0132,1577360139,0
1.0,1.0,1775,720,39.905,-74.9965,1568772392,3
1.0,1.0,1750,720,45.5091,-122.6449,1577360049,0
